MON,ASL,MON
MON,NLN,MON
MON,VAL,MON
MON,KVB,MON
MON,TEN,MON
MON,TEQ,MON
MON,TRB,MON
MON,TRC,MON
MON,TRO,MON
MON,VFB,MON
MON,OSO,MON
MON,MID,MON
MON,OSC,MON
MON,OSE,MON
MON,OSS,MON
MON,KVB,VAL,ASL,MID,OSS,TRO,MON
MON,KVB,VAL,ASL,OSC,OSS,TRO,MON
MON,KVB,VAL,ASL,MID,OSO,VFB,MON
MON,KVB,VAL,ASL,OSC,OSO,VFB,MON
MON,KVB,VAL,ASL,VFB,OSO,OSS,MON
MON,KVB,VAL,ASL,MID,OSC,VFB,MON
MON,VFB,KVB,VAL,ASL,MID,OSS,MON
MON,KVB,VAL,ASL,MID,OSC,OSO,MON
MON,KVB,VAL,ASL,MID,OSS,OSO,MON
MON,KVB,VAL,ASL,OSO,OSC,OSS,MON
MON,KVB,VAL,ASL,MID,OSS,OSC,MON
MON,TEQ,VAL,ASL,OSO,TEN,TRO,MON
MON,TEQ,VAL,ASL,MID,TEN,TRO,MON
MON,TEN,OSO,MID,ASL,VAL,TEQ,MON
MON,TRC,VAL,ASL,OSO,TEN,TRO,MON
MON,TRC,VAL,ASL,MID,TEN,TRO,MON
MON,TEN,OSO,MID,ASL,VAL,TRC,MON
MON,VAL,ASL,VFB,OSO,TEN,TRO,MON
MON,VAL,ASL,MID,VFB,TEN,TRO,MON
MON,VAL,ASL,MID,OSO,TEN,TRO,MON
MON,VAL,ASL,OSC,OSO,TEN,TRO,MON
MON,TEN,OSO,VAL,ASL,OSS,TRO,MON
MON,VAL,ASL,MID,OSC,TEN,TRO,MON
MON,TEN,VAL,ASL,MID,OSS,TRO,MON
MON,TEN,VFB,OSO,MID,ASL,VAL,MON
MON,VAL,ASL,MID,OSC,OSO,TEN,MON
MON,TEN,OSO,OSS,MID,ASL,VAL,MON
MON,TRC,TEQ,VAL,ASL,OSO,TRO,MON
MON,TRC,TEQ,VAL,ASL,MID,TRO,MON
MON,TRC,TEQ,VAL,ASL,MID,OSO,MON
MON,TEQ,VAL,ASL,VFB,OSO,TRO,MON
MON,TEQ,VAL,ASL,MID,VFB,TRO,MON
MON,TEQ,VAL,ASL,MID,OSO,TRO,MON
MON,TEQ,VAL,ASL,OSC,OSO,TRO,MON
MON,TEQ,VAL,ASL,OSO,OSS,TRO,MON
MON,TRO,OSC,MID,ASL,VAL,TEQ,MON
MON,TRO,OSS,MID,ASL,VAL,TEQ,MON
MON,VAL,ASL,MID,OSO,VFB,TEQ,MON
MON,TEQ,VAL,ASL,MID,OSC,OSO,MON
MON,TEQ,VAL,ASL,MID,OSS,OSO,MON
MON,TRB,VAL,ASL,MID,OSO,TRO,MON
MON,TRC,VAL,ASL,VFB,OSO,TRO,MON
MON,TRC,VAL,ASL,MID,VFB,TRO,MON
MON,TRC,VAL,ASL,MID,OSO,TRO,MON
MON,TRC,VAL,ASL,OSC,OSO,TRO,MON
MON,TRC,VAL,ASL,OSO,OSS,TRO,MON
MON,TRC,VAL,ASL,MID,OSC,TRO,MON
MON,TRC,VAL,ASL,MID,OSS,TRO,MON
MON,TRC,VAL,ASL,MID,OSO,VFB,MON
MON,TRC,VAL,ASL,MID,OSC,OSO,MON
MON,TRC,VAL,ASL,MID,OSS,OSO,MON
MON,TRO,OSO,MID,ASL,VAL,VFB,MON
MON,VAL,ASL,VFB,OSO,OSC,TRO,MON
MON,VAL,ASL,VFB,OSO,OSS,TRO,MON
MON,TRO,OSC,MID,ASL,VAL,VFB,MON
MON,VFB,VAL,ASL,MID,OSS,TRO,MON
MON,VAL,ASL,MID,OSC,OSO,TRO,MON
MON,TRO,OSS,MID,ASL,VAL,OSO,MON
MON,VAL,ASL,OSO,OSC,OSS,TRO,MON
MON,VAL,ASL,MID,OSS,OSC,TRO,MON
MON,VAL,ASL,MID,OSC,OSO,VFB,MON
MON,OSS,MID,ASL,VAL,VFB,OSO,MON
MON,VAL,ASL,MID,OSS,OSC,OSO,MON
MON,TEQ,KVB,ASL,OSO,TEN,TRO,MON
MON,TEQ,KVB,ASL,MID,TEN,TRO,MON
MON,TRC,KVB,ASL,OSO,TEN,TRO,MON
MON,TRC,KVB,ASL,MID,TEN,TRO,MON
MON,KVB,ASL,VFB,OSO,TEN,TRO,MON
MON,KVB,ASL,MID,VFB,TEN,TRO,MON
MON,KVB,ASL,MID,OSO,TEN,TRO,MON
MON,KVB,ASL,OSC,OSO,TEN,TRO,MON
MON,KVB,ASL,OSO,OSS,TEN,TRO,MON
MON,KVB,ASL,MID,OSC,TEN,TRO,MON
MON,KVB,ASL,MID,OSS,TEN,TRO,MON
MON,TRC,TEQ,KVB,ASL,OSO,TRO,MON
MON,TRC,TEQ,KVB,ASL,MID,TRO,MON
MON,TEQ,KVB,ASL,VFB,OSO,TRO,MON
MON,TEQ,KVB,ASL,MID,VFB,TRO,MON
MON,TEQ,KVB,ASL,MID,OSO,TRO,MON
MON,TEQ,KVB,ASL,OSC,OSO,TRO,MON
MON,TEQ,KVB,ASL,OSO,OSS,TRO,MON
MON,TEQ,KVB,ASL,MID,OSC,TRO,MON
MON,TEQ,KVB,ASL,MID,OSS,TRO,MON
MON,KVB,ASL,MID,OSO,TRB,TRO,MON
MON,TRC,KVB,ASL,VFB,OSO,TRO,MON
MON,TRC,KVB,ASL,MID,VFB,TRO,MON
MON,TRO,OSO,MID,ASL,KVB,TRC,MON
MON,TRC,KVB,ASL,OSC,OSO,TRO,MON
MON,TRC,KVB,ASL,OSO,OSS,TRO,MON
MON,TRC,KVB,ASL,MID,OSC,TRO,MON
MON,TRC,KVB,ASL,MID,OSS,TRO,MON
MON,KVB,ASL,MID,VFB,OSO,TRO,MON
MON,KVB,ASL,VFB,OSO,OSC,TRO,MON
MON,KVB,ASL,VFB,OSO,OSS,TRO,MON
MON,KVB,ASL,MID,OSC,VFB,TRO,MON
MON,TRO,OSS,MID,ASL,KVB,VFB,MON
MON,KVB,ASL,MID,OSC,OSO,TRO,MON
MON,KVB,ASL,MID,OSS,OSO,TRO,MON
MON,KVB,ASL,OSO,OSC,OSS,TRO,MON
MON,KVB,ASL,MID,OSS,OSC,TRO,MON
MON,TEQ,ASL,MID,OSO,TEN,TRO,MON
MON,TRC,ASL,MID,OSO,TEN,TRO,MON
MON,TRO,OSO,MID,ASL,VFB,TEN,MON
MON,ASL,MID,OSC,OSO,TEN,TRO,MON
MON,TEN,OSO,ASL,MID,OSS,TRO,MON
MON,TRC,TEQ,ASL,MID,OSO,TRO,MON
MON,TEQ,VFB,ASL,MID,OSO,TRO,MON
MON,TEQ,ASL,MID,OSC,OSO,TRO,MON
MON,TEQ,OSO,ASL,MID,OSS,TRO,MON
MON,TRC,VFB,ASL,MID,OSO,TRO,MON
MON,TRC,ASL,MID,OSC,OSO,TRO,MON
MON,TRC,OSO,ASL,MID,OSS,TRO,MON
MON,TRO,OSO,OSC,MID,ASL,VFB,MON
MON,OSO,VFB,ASL,MID,OSS,TRO,MON
MON,ASL,MID,OSS,OSC,OSO,TRO,MON
MON,TEQ,KVB,VAL,NLN,TEN,TRO,MON
MON,TEN,OSO,NLN,VAL,KVB,TEQ,MON
MON,TEN,MID,NLN,VAL,KVB,TEQ,MON
MON,TRC,KVB,VAL,NLN,TEN,TRO,MON
MON,TEN,OSO,NLN,VAL,KVB,TRC,MON
MON,TRC,KVB,VAL,NLN,MID,TEN,MON
MON,KVB,VAL,NLN,VFB,TEN,TRO,MON
MON,KVB,VAL,NLN,OSO,TEN,TRO,MON
MON,KVB,VAL,NLN,MID,TEN,TRO,MON
MON,KVB,VAL,NLN,OSC,TEN,TRO,MON
MON,KVB,VAL,NLN,OSS,TEN,TRO,MON
MON,KVB,VAL,NLN,VFB,OSO,TEN,MON
MON,KVB,VAL,NLN,MID,VFB,TEN,MON
MON,TEN,OSO,MID,NLN,VAL,KVB,MON
MON,KVB,VAL,NLN,OSC,OSO,TEN,MON
MON,TEN,OSS,OSO,NLN,VAL,KVB,MON
MON,KVB,VAL,NLN,MID,OSC,TEN,MON
MON,KVB,VAL,NLN,MID,OSS,TEN,MON
MON,TRC,TEQ,KVB,VAL,NLN,TRO,MON
MON,TRC,TEQ,KVB,VAL,NLN,OSO,MON
MON,TRC,TEQ,KVB,VAL,NLN,MID,MON
MON,TEQ,KVB,VAL,NLN,VFB,TRO,MON
MON,TEQ,KVB,VAL,NLN,OSO,TRO,MON
MON,TEQ,KVB,VAL,NLN,MID,TRO,MON
MON,TEQ,KVB,VAL,NLN,OSC,TRO,MON
MON,TEQ,KVB,VAL,NLN,OSS,TRO,MON
MON,TEQ,KVB,VAL,NLN,VFB,OSO,MON
MON,KVB,VAL,NLN,MID,VFB,TEQ,MON
MON,TEQ,KVB,VAL,NLN,MID,OSO,MON
MON,TEQ,KVB,VAL,NLN,OSC,OSO,MON
MON,TEQ,KVB,VAL,NLN,OSO,OSS,MON
MON,TEQ,KVB,VAL,NLN,MID,OSC,MON
MON,TEQ,KVB,VAL,NLN,MID,OSS,MON
MON,KVB,VAL,NLN,OSO,TRB,TRO,MON
MON,TRO,MID,NLN,VAL,KVB,TRB,MON
MON,KVB,VAL,NLN,MID,OSO,TRB,MON
MON,TRC,KVB,VAL,NLN,VFB,TRO,MON
MON,TRO,OSO,NLN,VAL,KVB,TRC,MON
MON,TRC,KVB,VAL,NLN,MID,TRO,MON
MON,TRC,KVB,VAL,NLN,OSC,TRO,MON
MON,TRC,KVB,VAL,NLN,OSS,TRO,MON
MON,TRC,KVB,VAL,NLN,VFB,OSO,MON
MON,KVB,VAL,NLN,MID,VFB,TRC,MON
MON,TRC,KVB,VAL,NLN,MID,OSO,MON
MON,TRC,KVB,VAL,NLN,OSC,OSO,MON
MON,TRC,KVB,VAL,NLN,OSO,OSS,MON
MON,TRC,KVB,VAL,NLN,MID,OSC,MON
MON,TRC,KVB,VAL,NLN,MID,OSS,MON
MON,KVB,VAL,NLN,VFB,OSO,TRO,MON
MON,KVB,VAL,NLN,MID,VFB,TRO,MON
MON,KVB,VAL,NLN,VFB,OSC,TRO,MON
MON,KVB,VAL,NLN,VFB,OSS,TRO,MON
MON,KVB,VAL,NLN,MID,OSO,TRO,MON
MON,KVB,VAL,NLN,OSC,OSO,TRO,MON
MON,KVB,VAL,NLN,OSO,OSS,TRO,MON
MON,KVB,VAL,NLN,MID,OSC,TRO,MON
MON,KVB,VAL,NLN,MID,OSS,TRO,MON
MON,KVB,VAL,NLN,OSC,OSS,TRO,MON
MON,KVB,VAL,NLN,MID,OSO,VFB,MON
MON,KVB,VAL,NLN,VFB,OSO,OSC,MON
MON,KVB,VAL,NLN,VFB,OSO,OSS,MON
MON,KVB,VAL,NLN,MID,OSC,VFB,MON
MON,VFB,KVB,VAL,NLN,MID,OSS,MON
MON,KVB,VAL,NLN,MID,OSC,OSO,MON
MON,KVB,VAL,NLN,MID,OSS,OSO,MON
MON,OSS,OSC,OSO,NLN,VAL,KVB,MON
MON,KVB,VAL,NLN,MID,OSS,OSC,MON
MON,TEQ,VAL,NLN,OSO,TEN,TRO,MON
MON,TEQ,VAL,NLN,MID,TEN,TRO,MON
MON,TEN,OSO,MID,NLN,VAL,TEQ,MON
MON,TRC,VAL,NLN,OSO,TEN,TRO,MON
MON,TRC,VAL,NLN,MID,TEN,TRO,MON
MON,TEN,OSO,MID,NLN,VAL,TRC,MON
MON,VAL,NLN,VFB,OSO,TEN,TRO,MON
MON,VAL,NLN,MID,VFB,TEN,TRO,MON
MON,VAL,NLN,MID,OSO,TEN,TRO,MON
MON,VAL,NLN,OSC,OSO,TEN,TRO,MON
MON,TEN,VAL,NLN,OSO,OSS,TRO,MON
MON,VAL,NLN,MID,OSC,TEN,TRO,MON
MON,TEN,VAL,NLN,MID,OSS,TRO,MON
MON,VAL,NLN,MID,OSO,VFB,TEN,MON
MON,VAL,NLN,MID,OSC,OSO,TEN,MON
MON,TEN,OSO,OSS,MID,NLN,VAL,MON
MON,TRC,TEQ,VAL,NLN,OSO,TRO,MON
MON,TRC,TEQ,VAL,NLN,MID,TRO,MON
MON,TRC,TEQ,VAL,NLN,MID,OSO,MON
MON,TEQ,VAL,NLN,VFB,OSO,TRO,MON
MON,TEQ,VAL,NLN,MID,VFB,TRO,MON
MON,TEQ,VAL,NLN,MID,OSO,TRO,MON
MON,TRO,OSO,OSC,NLN,VAL,TEQ,MON
MON,TEQ,VAL,NLN,OSO,OSS,TRO,MON
MON,TRO,OSC,MID,NLN,VAL,TEQ,MON
MON,TEQ,VAL,NLN,MID,OSS,TRO,MON
MON,VAL,NLN,MID,OSO,VFB,TEQ,MON
MON,TEQ,VAL,NLN,MID,OSC,OSO,MON
MON,TEQ,VAL,NLN,MID,OSS,OSO,MON
MON,TRB,VAL,NLN,MID,OSO,TRO,MON
MON,TRC,VAL,NLN,VFB,OSO,TRO,MON
MON,TRC,VAL,NLN,MID,VFB,TRO,MON
MON,TRC,VAL,NLN,MID,OSO,TRO,MON
MON,TRC,VAL,NLN,OSC,OSO,TRO,MON
MON,TRC,VAL,NLN,OSO,OSS,TRO,MON
MON,TRC,VAL,NLN,MID,OSC,TRO,MON
MON,TRC,VAL,NLN,MID,OSS,TRO,MON
MON,TRC,VAL,NLN,MID,OSO,VFB,MON
MON,TRC,VAL,NLN,MID,OSC,OSO,MON
MON,TRC,VAL,NLN,MID,OSS,OSO,MON
MON,VFB,VAL,NLN,MID,OSO,TRO,MON
MON,VAL,NLN,VFB,OSO,OSC,TRO,MON
MON,VAL,NLN,VFB,OSO,OSS,TRO,MON
MON,TRO,OSC,MID,NLN,VAL,VFB,MON
MON,TRO,OSS,MID,NLN,VAL,VFB,MON
MON,VAL,NLN,MID,OSC,OSO,TRO,MON
MON,TRO,OSS,MID,NLN,VAL,OSO,MON
MON,VAL,NLN,OSO,OSC,OSS,TRO,MON
MON,VAL,NLN,MID,OSS,OSC,TRO,MON
MON,VAL,NLN,MID,OSC,OSO,VFB,MON
MON,OSO,VFB,VAL,NLN,MID,OSS,MON
MON,VAL,NLN,MID,OSS,OSC,OSO,MON
MON,TEQ,KVB,NLN,OSO,TEN,TRO,MON
MON,TEQ,KVB,NLN,MID,TEN,TRO,MON
MON,TRC,KVB,NLN,OSO,TEN,TRO,MON
MON,TRC,KVB,NLN,MID,TEN,TRO,MON
MON,KVB,NLN,VFB,OSO,TEN,TRO,MON
MON,KVB,NLN,MID,VFB,TEN,TRO,MON
MON,KVB,NLN,MID,OSO,TEN,TRO,MON
MON,KVB,NLN,OSC,OSO,TEN,TRO,MON
MON,KVB,NLN,OSO,OSS,TEN,TRO,MON
MON,KVB,NLN,MID,OSC,TEN,TRO,MON
MON,KVB,NLN,MID,OSS,TEN,TRO,MON
MON,TRC,TEQ,KVB,NLN,OSO,TRO,MON
MON,TRC,TEQ,KVB,NLN,MID,TRO,MON
MON,TEQ,KVB,NLN,VFB,OSO,TRO,MON
MON,TEQ,KVB,NLN,MID,VFB,TRO,MON
MON,TEQ,KVB,NLN,MID,OSO,TRO,MON
MON,TRO,OSO,OSC,NLN,KVB,TEQ,MON
MON,TEQ,KVB,NLN,OSO,OSS,TRO,MON
MON,TEQ,KVB,NLN,MID,OSC,TRO,MON
MON,TEQ,KVB,NLN,MID,OSS,TRO,MON
MON,KVB,NLN,MID,OSO,TRB,TRO,MON
MON,TRC,KVB,NLN,VFB,OSO,TRO,MON
MON,TRC,KVB,NLN,MID,VFB,TRO,MON
MON,TRC,KVB,NLN,MID,OSO,TRO,MON
MON,TRC,KVB,NLN,OSC,OSO,TRO,MON
MON,TRC,KVB,NLN,OSO,OSS,TRO,MON
MON,TRC,KVB,NLN,MID,OSC,TRO,MON
MON,TRC,KVB,NLN,MID,OSS,TRO,MON
MON,KVB,NLN,MID,VFB,OSO,TRO,MON
MON,KVB,NLN,VFB,OSO,OSC,TRO,MON
MON,KVB,NLN,VFB,OSO,OSS,TRO,MON
MON,KVB,NLN,MID,OSC,VFB,TRO,MON
MON,TRO,OSS,MID,NLN,KVB,VFB,MON
MON,KVB,NLN,MID,OSC,OSO,TRO,MON
MON,KVB,NLN,MID,OSS,OSO,TRO,MON
MON,KVB,NLN,OSO,OSC,OSS,TRO,MON
MON,KVB,NLN,MID,OSS,OSC,TRO,MON
MON,TEQ,NLN,MID,OSO,TEN,TRO,MON
MON,TRC,NLN,MID,OSO,TEN,TRO,MON
MON,TEN,VFB,NLN,MID,OSO,TRO,MON
MON,NLN,MID,OSC,OSO,TEN,TRO,MON
MON,TEN,OSO,NLN,MID,OSS,TRO,MON
MON,TRC,TEQ,NLN,MID,OSO,TRO,MON
MON,TEQ,VFB,NLN,MID,OSO,TRO,MON
MON,TEQ,NLN,MID,OSC,OSO,TRO,MON
MON,TRO,OSS,MID,NLN,OSO,TEQ,MON
MON,TRO,OSO,MID,NLN,VFB,TRC,MON
MON,TRC,NLN,MID,OSC,OSO,TRO,MON
MON,TRO,OSS,MID,NLN,OSO,TRC,MON
MON,VFB,NLN,MID,OSC,OSO,TRO,MON
MON,TRO,OSS,MID,NLN,VFB,OSO,MON
MON,NLN,MID,OSS,OSC,OSO,TRO,MON
MON,TEQ,KVB,VAL,TRB,TEN,TRO,MON
MON,TEN,TRB,OSO,VAL,KVB,TEQ,MON
MON,TEQ,KVB,VAL,MID,TEN,TRB,MON
MON,TRC,TEQ,KVB,VAL,TEN,TRO,MON
MON,TEN,VFB,VAL,KVB,TEQ,TRC,MON
MON,TEN,OSO,VAL,KVB,TEQ,TRC,MON
MON,TRC,TEQ,KVB,VAL,MID,TEN,MON
MON,TEN,OSC,VAL,KVB,TEQ,TRC,MON
MON,TRC,TEQ,KVB,VAL,OSS,TEN,MON
MON,TEQ,KVB,VAL,VFB,TEN,TRO,MON
MON,TEQ,KVB,VAL,OSO,TEN,TRO,MON
MON,TEQ,KVB,VAL,MID,TEN,TRO,MON
MON,TEQ,KVB,VAL,OSC,TEN,TRO,MON
MON,TEQ,KVB,VAL,OSS,TEN,TRO,MON
MON,TEN,OSO,VFB,VAL,KVB,TEQ,MON
MON,TEN,VFB,MID,VAL,KVB,TEQ,MON
MON,TEQ,KVB,VAL,VFB,OSC,TEN,MON
MON,TEQ,KVB,VAL,VFB,OSS,TEN,MON
MON,TEN,OSO,MID,VAL,KVB,TEQ,MON
MON,TEN,OSO,OSC,VAL,KVB,TEQ,MON
MON,TEN,OSS,OSO,VAL,KVB,TEQ,MON
MON,TEN,OSC,MID,VAL,KVB,TEQ,MON
MON,TEN,OSS,MID,VAL,KVB,TEQ,MON
MON,TEN,OSS,OSC,VAL,KVB,TEQ,MON
MON,TRC,KVB,VAL,TRB,TEN,TRO,MON
MON,TEN,TRB,OSO,VAL,KVB,TRC,MON
MON,TRB,TEN,MID,VAL,KVB,TRC,MON
MON,KVB,VAL,VFB,TRB,TEN,TRO,MON
MON,KVB,VAL,OSO,TRB,TEN,TRO,MON
MON,KVB,VAL,MID,TRB,TEN,TRO,MON
MON,KVB,VAL,OSC,TRB,TEN,TRO,MON
MON,TEN,TRB,KVB,VAL,OSS,TRO,MON
MON,KVB,VAL,VFB,OSO,TRB,TEN,MON
MON,KVB,VAL,MID,VFB,TRB,TEN,MON
MON,TEN,TRB,OSO,MID,VAL,KVB,MON
MON,KVB,VAL,OSC,OSO,TRB,TEN,MON
MON,KVB,VAL,OSO,OSS,TEN,TRB,MON
MON,KVB,VAL,MID,OSC,TEN,TRB,MON
MON,KVB,VAL,MID,OSS,TEN,TRB,MON
MON,TRC,KVB,VAL,VFB,TEN,TRO,MON
MON,TRC,KVB,VAL,OSO,TEN,TRO,MON
MON,TRC,KVB,VAL,MID,TEN,TRO,MON
MON,TRC,KVB,VAL,OSC,TEN,TRO,MON
MON,TRC,KVB,VAL,OSS,TEN,TRO,MON
MON,TEN,OSO,VFB,VAL,KVB,TRC,MON
MON,TEN,VFB,MID,VAL,KVB,TRC,MON
MON,TEN,OSC,VFB,VAL,KVB,TRC,MON
MON,TEN,OSS,VFB,VAL,KVB,TRC,MON
MON,TEN,OSO,MID,VAL,KVB,TRC,MON
MON,TEN,OSO,OSC,VAL,KVB,TRC,MON
MON,TEN,OSS,OSO,VAL,KVB,TRC,MON
MON,TRC,KVB,VAL,MID,OSC,TEN,MON
MON,TEN,OSS,MID,VAL,KVB,TRC,MON
MON,TRC,KVB,VAL,OSC,OSS,TEN,MON
MON,KVB,VAL,VFB,OSO,TEN,TRO,MON
MON,KVB,VAL,MID,VFB,TEN,TRO,MON
MON,KVB,VAL,VFB,OSC,TEN,TRO,MON
MON,TEN,VFB,KVB,VAL,OSS,TRO,MON
MON,KVB,VAL,MID,OSO,TEN,TRO,MON
MON,KVB,VAL,OSC,OSO,TEN,TRO,MON
MON,KVB,VAL,OSO,OSS,TEN,TRO,MON
MON,KVB,VAL,MID,OSC,TEN,TRO,MON
MON,KVB,VAL,MID,OSS,TEN,TRO,MON
MON,KVB,VAL,OSC,OSS,TEN,TRO,MON
MON,KVB,VAL,MID,OSO,VFB,TEN,MON
MON,KVB,VAL,VFB,OSO,OSC,TEN,MON
MON,KVB,VAL,VFB,OSO,OSS,TEN,MON
MON,KVB,VAL,MID,OSC,VFB,TEN,MON
MON,TEN,VFB,KVB,VAL,MID,OSS,MON
MON,KVB,VAL,VFB,OSC,OSS,TEN,MON
MON,KVB,VAL,MID,OSC,OSO,TEN,MON
MON,KVB,VAL,MID,OSS,OSO,TEN,MON
MON,KVB,VAL,OSO,OSC,OSS,TEN,MON
MON,KVB,VAL,MID,OSS,OSC,TEN,MON
MON,TRC,TEQ,KVB,VAL,TRB,TRO,MON
MON,TRB,OSO,VAL,KVB,TEQ,TRC,MON
MON,TRB,MID,VAL,KVB,TEQ,TRC,MON
MON,TEQ,KVB,VAL,VFB,TRB,TRO,MON
MON,TEQ,KVB,VAL,OSO,TRB,TRO,MON
MON,TEQ,KVB,VAL,MID,TRB,TRO,MON
MON,TEQ,KVB,VAL,OSC,TRB,TRO,MON
MON,TEQ,TRB,KVB,VAL,OSS,TRO,MON
MON,TEQ,KVB,VAL,VFB,OSO,TRB,MON
MON,TEQ,KVB,VAL,MID,VFB,TRB,MON
MON,TEQ,KVB,VAL,MID,OSO,TRB,MON
MON,TRB,OSO,OSC,VAL,KVB,TEQ,MON
MON,TEQ,KVB,VAL,OSO,OSS,TRB,MON
MON,TRB,OSC,MID,VAL,KVB,TEQ,MON
MON,TEQ,KVB,VAL,MID,OSS,TRB,MON
MON,TRC,TEQ,KVB,VAL,VFB,TRO,MON
MON,TRC,TEQ,KVB,VAL,OSO,TRO,MON
MON,TRC,TEQ,KVB,VAL,MID,TRO,MON
MON,TRC,TEQ,KVB,VAL,OSC,TRO,MON
MON,TRC,TEQ,KVB,VAL,OSS,TRO,MON
MON,TRC,TEQ,KVB,VAL,VFB,OSO,MON
MON,KVB,VAL,MID,VFB,TEQ,TRC,MON
MON,TRC,TEQ,KVB,VAL,VFB,OSC,MON
MON,TRC,TEQ,KVB,VAL,VFB,OSS,MON
MON,TRC,TEQ,KVB,VAL,MID,OSO,MON
MON,TRC,TEQ,KVB,VAL,OSC,OSO,MON
MON,TRC,TEQ,KVB,VAL,OSO,OSS,MON
MON,TRC,TEQ,KVB,VAL,MID,OSC,MON
MON,TRC,TEQ,KVB,VAL,MID,OSS,MON
MON,TRC,TEQ,KVB,VAL,OSC,OSS,MON
MON,TEQ,KVB,VAL,VFB,OSO,TRO,MON
MON,TEQ,KVB,VAL,MID,VFB,TRO,MON
MON,TEQ,KVB,VAL,VFB,OSC,TRO,MON
MON,TEQ,KVB,VAL,VFB,OSS,TRO,MON
MON,TRO,OSO,MID,VAL,KVB,TEQ,MON
MON,TEQ,KVB,VAL,OSC,OSO,TRO,MON
MON,TEQ,KVB,VAL,OSO,OSS,TRO,MON
MON,TEQ,KVB,VAL,MID,OSC,TRO,MON
MON,TEQ,KVB,VAL,MID,OSS,TRO,MON
MON,TEQ,KVB,VAL,OSC,OSS,TRO,MON
MON,KVB,VAL,MID,OSO,VFB,TEQ,MON
MON,TEQ,KVB,VAL,VFB,OSO,OSC,MON
MON,TEQ,KVB,VAL,VFB,OSO,OSS,MON
MON,TEQ,VFB,OSC,MID,VAL,KVB,MON
MON,OSS,MID,VAL,KVB,VFB,TEQ,MON
MON,TEQ,KVB,VAL,VFB,OSC,OSS,MON
MON,TEQ,KVB,VAL,MID,OSC,OSO,MON
MON,TEQ,KVB,VAL,MID,OSS,OSO,MON
MON,TEQ,KVB,VAL,OSO,OSC,OSS,MON
MON,TEQ,KVB,VAL,MID,OSS,OSC,MON
MON,TRC,KVB,VAL,VFB,TRB,TRO,MON
MON,TRC,KVB,VAL,OSO,TRB,TRO,MON
MON,TRC,KVB,VAL,MID,TRB,TRO,MON
MON,TRC,KVB,VAL,OSC,TRB,TRO,MON
MON,TRC,TRB,KVB,VAL,OSS,TRO,MON
MON,TRC,KVB,VAL,VFB,OSO,TRB,MON
MON,TRC,KVB,VAL,MID,VFB,TRB,MON
MON,TRB,OSO,MID,VAL,KVB,TRC,MON
MON,TRB,OSO,OSC,VAL,KVB,TRC,MON
MON,TRB,OSS,OSO,VAL,KVB,TRC,MON
MON,TRB,OSC,MID,VAL,KVB,TRC,MON
MON,TRB,OSS,MID,VAL,KVB,TRC,MON
MON,KVB,VAL,VFB,OSO,TRB,TRO,MON
MON,KVB,VAL,MID,VFB,TRB,TRO,MON
MON,TRB,KVB,VAL,VFB,OSC,TRO,MON
MON,TRB,VFB,KVB,VAL,OSS,TRO,MON
MON,KVB,VAL,MID,OSO,TRB,TRO,MON
MON,KVB,VAL,OSC,OSO,TRB,TRO,MON
MON,TRO,OSS,OSO,VAL,KVB,TRB,MON
MON,TRB,KVB,VAL,MID,OSC,TRO,MON
MON,TRB,KVB,VAL,MID,OSS,TRO,MON
MON,TRB,KVB,VAL,OSC,OSS,TRO,MON
MON,KVB,VAL,MID,OSO,VFB,TRB,MON
MON,KVB,VAL,VFB,OSC,OSO,TRB,MON
MON,KVB,VAL,VFB,OSO,OSS,TRB,MON
MON,KVB,VAL,MID,OSC,VFB,TRB,MON
MON,TRB,VFB,KVB,VAL,MID,OSS,MON
MON,KVB,VAL,MID,OSC,OSO,TRB,MON
MON,KVB,VAL,MID,OSS,OSO,TRB,MON
MON,KVB,VAL,OSO,OSC,OSS,TRB,MON
MON,KVB,VAL,MID,OSS,OSC,TRB,MON
MON,TRC,KVB,VAL,VFB,OSO,TRO,MON
MON,TRC,KVB,VAL,MID,VFB,TRO,MON
MON,TRC,KVB,VAL,VFB,OSC,TRO,MON
MON,TRC,KVB,VAL,VFB,OSS,TRO,MON
MON,TRC,KVB,VAL,MID,OSO,TRO,MON
MON,TRC,KVB,VAL,OSC,OSO,TRO,MON
MON,TRC,KVB,VAL,OSO,OSS,TRO,MON
MON,TRC,KVB,VAL,MID,OSC,TRO,MON
MON,TRC,KVB,VAL,MID,OSS,TRO,MON
MON,TRC,KVB,VAL,OSC,OSS,TRO,MON
MON,KVB,VAL,MID,OSO,VFB,TRC,MON
MON,TRC,KVB,VAL,VFB,OSO,OSC,MON
MON,TRC,KVB,VAL,VFB,OSO,OSS,MON
MON,KVB,VAL,MID,OSC,VFB,TRC,MON
MON,OSS,MID,VAL,KVB,VFB,TRC,MON
MON,TRC,KVB,VAL,VFB,OSC,OSS,MON
MON,TRC,KVB,VAL,MID,OSC,OSO,MON
MON,TRC,KVB,VAL,MID,OSS,OSO,MON
MON,TRC,KVB,VAL,OSO,OSC,OSS,MON
MON,TRC,KVB,VAL,MID,OSS,OSC,MON
MON,KVB,VAL,MID,VFB,OSO,TRO,MON
MON,KVB,VAL,VFB,OSO,OSC,TRO,MON
MON,KVB,VAL,VFB,OSO,OSS,TRO,MON
MON,KVB,VAL,MID,OSC,VFB,TRO,MON
